50000;0,0004328333;0,4152683333;0,0069117000
55000;0,0004407000;0,5129094667;0,0071283333
60000;0,0004851333;0,5938392667;0,0078970000
65000;0,0005132667;0,7015484667;0,0089380667
70000;0,0005838333;0,8084764000;0,0090617333
75000;0,0008250000;0,9496491333;0,0097786667
80000;0,0007478667;1,0600782333;0,0106777333
85000;0,0008394667;1,2052789000;0,0112225333
90000;0,0008210333;1,3665004333;0,0116474333
95000;0,0008498333;1,4992479000;0,0125546667
100000;0,0009071000;1,6619883333;0,0131910667
